seed,offset,N,steps,families,parity_even,parity_odd,n_edges,density,components,degree_mean,degree_sd,strength_mean,strength_sd,edge_weight_min,edge_weight_max,edge_weight_mean,edge_weight_cv,global_clustering,A_assort_unweighted,V_assort_unweighted,A_assort_weighted,V_assort_weighted,mean_abs_dA,mean_abs_dV,weighted_abs_dA,weighted_abs_dV,M_DY_minus_D_rA,M_DY_minus_D_rV
909,6,4000,12000,1000,5981,6019,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5981.0,6019.0,6000.0,0.00316666666667,0.0,0.0279564274465,-0.0165798925497,0.027943462196,-0.0166611582868,0.221045758814,0.188575163466,0.221048352423,0.188580582822,-0.010319999999999996,-0.02029599999999998
1010,6,4000,12000,1000,5947,6053,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5947.0,6053.0,6000.0,0.00883333333333,0.0,6.50231383431e-05,-0.00940210738341,6.24324946909e-05,-0.00939290708823,0.218619782083,0.188144859205,0.218620903767,0.188150254624,-0.20102000000000003,-0.09706799999999999
1111,6,4000,12000,1000,5989,6011,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5989.0,6011.0,6000.0,0.00183333333333,0.0,-0.0217301796834,0.01505081673,-0.0216970141795,0.0150832207663,0.226634557382,0.189004452117,0.226633456269,0.189001686217,0.13481100000000001,0.06620799999999999
1212,6,4000,12000,1000,5936,6064,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5936.0,6064.0,6000.0,0.0106666666667,0.0,-0.00418231284233,0.0184067404997,-0.00421396885946,0.0183466370371,0.224331123507,0.183523255621,0.224336512606,0.183539449266,-0.23254600000000003,-0.13804200000000003
101,7,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,0.0501358314809,0.037481354505,0.0499751440725,0.0374993940961,0.216502340459,0.183076540246,0.216530116819,0.183070859255,0.051106000000000096,0.008152999999999966
202,7,4000,12000,1000,6013,5987,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5987.0,6013.0,6000.0,0.00216666666667,0.0,-0.00230769085103,0.00596649112551,-0.00225649428313,0.00592426634963,0.223730561411,0.188310685642,0.223721843944,0.18831393224,-0.199021,-0.146453
303,7,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,-0.00948229128499,-0.0121817463271,-0.00958509453424,-0.0119463415505,0.222354413594,0.192700931591,0.222365286088,0.192664536728,-0.15987099999999999,-0.10560699999999998
404,7,4000,12000,1000,6080,5920,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5920.0,6080.0,6000.0,0.0133333333333,0.0,0.0237883363708,0.00937862783831,0.0235705219843,0.00919003744825,0.217134752911,0.184110887079,0.217173913635,0.184124344127,-0.22612700000000002,-0.10024100000000002
505,7,4000,12000,1000,5939,6061,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5939.0,6061.0,6000.0,0.0101666666667,0.0,-0.0341007601128,-0.0340958434551,-0.0342137128408,-0.0342708798731,0.22533181047,0.192508513764,0.225329971514,0.192529518287,-0.167315,-0.10120400000000002
606,7,4000,12000,1000,6048,5952,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5952.0,6048.0,6000.0,0.008,0.0,-0.0141020816651,-0.00735672586051,-0.0141505760251,-0.0072628531966,0.221894709902,0.187480764463,0.221909410229,0.187468619903,0.05425099999999994,0.014271999999999951
707,7,4000,12000,1000,5886,6114,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5886.0,6114.0,6000.0,0.019,0.0,-0.011354914592,-0.00330656033814,-0.0114173270813,-0.00341762040443,0.220640475819,0.190208813058,0.220635808738,0.190237448151,-0.04076500000000005,-0.03881499999999999
808,7,4000,12000,1000,5973,6027,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5973.0,6027.0,6000.0,0.0045,0.0,-0.0192899587582,0.00299891923382,-0.0192565915164,0.00299847216588,0.22120818768,0.186934961303,0.221204703571,0.186939513486,0.3194307,0.2144477
909,7,4000,12000,1000,5981,6019,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5981.0,6019.0,6000.0,0.00316666666667,0.0,-0.00640145409619,-0.0164458839998,-0.00646239916432,-0.0164867413332,0.226111217332,0.188987145828,0.226119770531,0.188991897355,-0.006381999999999999,-0.02879599999999999
1010,7,4000,12000,1000,5947,6053,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5947.0,6053.0,6000.0,0.00883333333333,0.0,0.0229125310092,0.000863224753199,0.0226427579115,0.00110935217087,0.216233238408,0.185844293693,0.216264685241,0.185821759998,-0.18180000000000002,-0.09212400000000004
1111,7,4000,12000,1000,5989,6011,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5989.0,6011.0,6000.0,0.00183333333333,0.0,-0.00337414215122,-0.0251463852257,-0.00335908481901,-0.0251618799483,0.224973490795,0.192815324159,0.224970476821,0.192819823832,0.541118,0.359015
1212,7,4000,12000,1000,5936,6064,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5936.0,6064.0,6000.0,0.0106666666667,0.0,0.0038147312869,0.0339213200612,0.00366418056529,0.0337182497602,0.223386190463,0.182449927764,0.223402981255,0.182484661731,-0.221082,-0.15460999999999997
101,8,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,-0.01343600295,0.0265764670943,-0.0132525844977,0.0267474377761,0.225190304283,0.184341055342,0.225170022706,0.184322897422,0.05900000000000005,0.015764
202,8,4000,12000,1000,6013,5987,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5987.0,6013.0,6000.0,0.00216666666667,0.0,-0.010486550019,-0.00344658458587,-0.0104943609151,-0.00345021675054,0.223501004791,0.188504810128,0.223500871753,0.188503900131,-0.20065399999999994,-0.14930700000000002
303,8,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,0.00306910769953,0.0233855457937,0.0028185538703,0.023458287682,0.220294507843,0.188037494298,0.220323309963,0.188033832303,-0.154416,-0.10902199999999998
404,8,4000,12000,1000,6080,5920,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5920.0,6080.0,6000.0,0.0133333333333,0.0,-0.00225351684642,-0.00156115005292,-0.00252555643962,-0.00160605885077,0.220949322578,0.18625598732,0.220989626399,0.186266759602,-0.22518800000000005,-0.10956899999999997
505,8,4000,12000,1000,5939,6061,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5939.0,6061.0,6000.0,0.0101666666667,0.0,-0.00851279542916,0.0133944838075,-0.0083364780327,0.0132844321318,0.223855846434,0.187164437524,0.22384002939,0.187164418756,-0.171398,-0.09391700000000003
606,8,4000,12000,1000,6048,5952,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5952.0,6048.0,6000.0,0.008,0.0,0.0147818294165,-0.0218632365569,0.0148986396,-0.0217919654462,0.220210281394,0.189117210639,0.220203011826,0.189111117124,0.03329199999999999,0.012452000000000019
707,8,4000,12000,1000,5886,6114,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5886.0,6114.0,6000.0,0.019,0.0,0.014779144954,-0.00904485429376,0.015009786636,-0.0090250146242,0.217529335151,0.191064995552,0.21749724412,0.191050148348,-0.026905999999999985,-0.05131000000000002
808,8,4000,12000,1000,5973,6027,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5973.0,6027.0,6000.0,0.0045,0.0,0.0345534392381,-0.00424841121616,0.0346339913259,-0.00434016676252,0.217423129842,0.188022546607,0.217407218726,0.188033375018,0.3182736,0.2146701
909,8,4000,12000,1000,5981,6019,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5981.0,6019.0,6000.0,0.00316666666667,0.0,0.0107667489264,0.0124905758868,0.0107567705641,0.0125294437632,0.220771050414,0.186553814773,0.220771708316,0.186549381432,-0.009284999999999988,-0.024005
1010,8,4000,12000,1000,5947,6053,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5947.0,6053.0,6000.0,0.00883333333333,0.0,0.0210747315108,0.0221691293719,0.021157374479,0.0219660415739,0.215960644764,0.184342185205,0.215955473278,0.184363332163,-0.184585,-0.085115
1111,8,4000,12000,1000,5989,6011,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5989.0,6011.0,6000.0,0.00183333333333,0.0,-0.000943652975905,0.0376685882768,-0.000967281495871,0.0376834459861,0.223809893898,0.185587059804,0.223814232324,0.185585875339,0.539838,0.36421400000000004
1212,8,4000,12000,1000,5936,6064,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5936.0,6064.0,6000.0,0.0106666666667,0.0,0.00369008145358,0.00170711124464,0.00374548472456,0.00166703612256,0.222903371037,0.18517357399,0.222888237779,0.185172794392,-0.233787,-0.14442
101,9,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,0.00913419011536,0.00480062376069,0.00908617218288,0.00441914129673,0.221804458152,0.185987101225,0.22179984528,0.186038063486,0.054279999999999995,0.017635999999999985
202,9,4000,12000,1000,6013,5987,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5987.0,6013.0,6000.0,0.00216666666667,0.0,-0.0143225967544,-0.0128021723654,-0.0143827605142,-0.012797673716,0.22360630452,0.190443523939,0.223613380407,0.190440608876,-0.20186300000000001,-0.145584
303,9,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,-0.0318435672774,0.0125698355087,-0.0318846826527,0.0123034699546,0.22502088053,0.189689825624,0.225030566006,0.189715533039,-0.17079199999999997,-0.11548199999999997
404,9,4000,12000,1000,6080,5920,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5920.0,6080.0,6000.0,0.0133333333333,0.0,0.0213055607486,0.0103667905294,0.0216084179588,0.0102567180686,0.218664139611,0.184338305062,0.218621172098,0.184341698643,-0.22807899999999998,-0.09538400000000002
505,9,4000,12000,1000,5939,6061,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5939.0,6061.0,6000.0,0.0101666666667,0.0,-0.00834133088294,-0.0392637708612,-0.00834881062312,-0.0393125642037,0.224446196043,0.193062605547,0.224453781969,0.193067311226,-0.17694300000000002,-0.09216600000000003
606,9,4000,12000,1000,6048,5952,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5952.0,6048.0,6000.0,0.008,0.0,-0.000448351076145,0.014790773337,-0.000347928796558,0.0146007452134,0.221768282232,0.184451653765,0.221744212393,0.184452639648,0.03352200000000005,0.012375000000000025
707,9,4000,12000,1000,5886,6114,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5886.0,6114.0,6000.0,0.019,0.0,0.025619613362,0.0227767643743,0.0252581612337,0.0227992552251,0.214844149685,0.186848387671,0.214887187346,0.186834683042,-0.03818199999999994,-0.023948000000000025
808,9,4000,12000,1000,5973,6027,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5973.0,6027.0,6000.0,0.0045,0.0,0.00171004677365,0.0195315349524,0.00182082201295,0.0195603572434,0.218736309256,0.185889447824,0.218723862875,0.185893618423,0.3199594,0.2139364
909,9,4000,12000,1000,5981,6019,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5981.0,6019.0,6000.0,0.00316666666667,0.0,-0.00203003445357,-0.0356031569144,-0.00204215680034,-0.0356307824024,0.225787778236,0.191570226112,0.225791614055,0.191574030181,-0.0066309999999999425,-0.022957000000000005
1010,9,4000,12000,1000,5947,6053,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5947.0,6053.0,6000.0,0.00883333333333,0.0,-0.029928997928,-0.0291096346098,-0.0300645250109,-0.0293465738359,0.222598670859,0.190385929563,0.222609727941,0.190413886501,-0.18945800000000002,-0.09990700000000002
1111,9,4000,12000,1000,5989,6011,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5989.0,6011.0,6000.0,0.00183333333333,0.0,0.0136897781431,0.00941000347312,0.0136924205908,0.00941291569933,0.221498448719,0.189471504673,0.22149799281,0.189471060229,0.542604,0.3631479999999999
1212,9,4000,12000,1000,5936,6064,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5936.0,6064.0,6000.0,0.0106666666667,0.0,0.0193886946252,0.0258468101808,0.0196646273435,0.026107571874,0.219923330367,0.183646941446,0.219880967717,0.18363038676,-0.22661300000000004,-0.15173700000000004
101,10,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,-0.0123514189812,0.0103881474146,-0.0124754639781,0.0104082668752,0.224267371369,0.185698440653,0.224271102009,0.185699476932,0.05224399999999996,0.015071000000000001
202,10,4000,12000,1000,6013,5987,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5987.0,6013.0,6000.0,0.00216666666667,0.0,-0.00289218034755,-0.00674352171701,-0.00285389485436,-0.00678261613044,0.223105701377,0.188440722796,0.223102154576,0.188444273986,-0.198395,-0.14738800000000002
303,10,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,-0.00929119561682,0.00154056921711,-0.00908227166416,0.001687202763,0.222090082154,0.191062254838,0.222067237431,0.1910458729,-0.179628,-0.109126
404,10,4000,12000,1000,6080,5920,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5920.0,6080.0,6000.0,0.0133333333333,0.0,0.0331531015068,-0.00223220521879,0.0332391848569,-0.00229498404746,0.216150383409,0.186033904029,0.216121101327,0.186052890008,-0.22648600000000002,-0.10514599999999996
505,10,4000,12000,1000,5939,6061,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5939.0,6061.0,6000.0,0.0101666666667,0.0,0.033555654641,-0.0123432343474,0.0335026788737,-0.012320573298,0.219804966257,0.19149992938,0.219811155926,0.19149860892,-0.16665199999999997,-0.09731000000000001
606,10,4000,12000,1000,6048,5952,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5952.0,6048.0,6000.0,0.008,0.0,-0.010698986057,0.00344194034157,-0.0106299929034,0.00378826665597,0.223113283633,0.186062505499,0.223105598844,0.18604073858,0.03653700000000004,0.025377999999999956
707,10,4000,12000,1000,5886,6114,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5886.0,6114.0,6000.0,0.019,0.0,-0.0052581008234,0.00185169652558,-0.00584567811802,0.00201442998878,0.219867752741,0.190703764896,0.219934995721,0.190678734077,-0.04266100000000006,-0.02451700000000001
808,10,4000,12000,1000,5973,6027,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5973.0,6027.0,6000.0,0.0045,0.0,-0.00989592423764,0.00974661481194,-0.00990448533751,0.00975199360397,0.221025728063,0.186478076969,0.221033119775,0.186477944164,0.31018809999999997,0.21058329999999997
909,10,4000,12000,1000,5981,6019,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5981.0,6019.0,6000.0,0.00316666666667,0.0,0.00558304089448,0.00419136764711,0.00557602327875,0.00421893660305,0.225124036062,0.186070381413,0.225125220344,0.18606722788,-0.007948000000000066,-0.021666999999999992
1010,10,4000,12000,1000,5947,6053,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5947.0,6053.0,6000.0,0.00883333333333,0.0,0.00319582010832,0.0225702754197,0.00313280659785,0.0224995098292,0.219808475856,0.184677233588,0.219829716792,0.184682225762,-0.19125800000000004,-0.10139700000000001
1111,10,4000,12000,1000,5989,6011,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5989.0,6011.0,6000.0,0.00183333333333,0.0,-0.0174083523927,-0.00473466588777,-0.0174180515032,-0.00473416455845,0.227682696348,0.18919715891,0.227684131651,0.189197618466,0.531474,0.354001
1212,10,4000,12000,1000,5936,6064,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5936.0,6064.0,6000.0,0.0106666666667,0.0,0.0181306822651,0.015677809446,0.0181611313621,0.0157678746861,0.221197859228,0.183788146768,0.221202100386,0.183788469321,-0.234781,-0.14723900000000004
101,11,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,0.0180004556499,0.0029841511586,0.018081602368,0.00300393232221,0.222231645922,0.186061345315,0.222229308321,0.186058828254,0.03876299999999999,-0.003495000000000026
202,11,4000,12000,1000,6013,5987,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5987.0,6013.0,6000.0,0.00216666666667,0.0,0.000322365246752,0.0346835530204,0.000262707505282,0.0346439423652,0.22375942929,0.184572032883,0.223767504243,0.184579517703,-0.20266599999999996,-0.144698
303,11,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,-0.0044705391695,0.00196873380226,-0.00465133134718,0.00203000547323,0.221861771045,0.19036270923,0.221878301365,0.190351240804,-0.159655,-0.113596
404,11,4000,12000,1000,6080,5920,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5920.0,6080.0,6000.0,0.0133333333333,0.0,0.0146389255394,-0.00747853613667,0.0145166024927,-0.00723258264395,0.220655807811,0.185769151296,0.220673734649,0.185744673194,-0.21810500000000005,-0.105186
505,11,4000,12000,1000,5939,6061,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5939.0,6061.0,6000.0,0.0101666666667,0.0,0.00905565926663,0.00317187819755,0.00887178449406,0.00316415001755,0.221706248328,0.188493217938,0.221734363305,0.188507292075,-0.16945099999999996,-0.09466600000000003
606,11,4000,12000,1000,6048,5952,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5952.0,6048.0,6000.0,0.008,0.0,0.0208543603136,0.0250168366859,0.0208149613266,0.0249050359609,0.220002857356,0.183565006643,0.220007106384,0.183564517172,0.029787999999999926,0.008772000000000002
707,11,4000,12000,1000,5886,6114,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5886.0,6114.0,6000.0,0.019,0.0,0.0161100107228,0.015254790875,0.0159803223905,0.0154535952383,0.217884629087,0.188924930696,0.217916547399,0.188913774112,-0.03723399999999999,-0.028503999999999974
808,11,4000,12000,1000,5973,6027,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5973.0,6027.0,6000.0,0.0045,0.0,-0.0215735330616,0.0087124318139,-0.0215219894999,0.00884551528582,0.222496792664,0.18668791756,0.222483551356,0.186683865265,0.3223475,0.21806529999999996
909,11,4000,12000,1000,5981,6019,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5981.0,6019.0,6000.0,0.00316666666667,0.0,-0.000185435210731,-0.0158279239262,-0.000190393177233,-0.0157815016573,0.22358593594,0.187886495535,0.223584208526,0.18788145612,-0.004963000000000051,-0.028373999999999955
1010,11,4000,12000,1000,5947,6053,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5947.0,6053.0,6000.0,0.00883333333333,0.0,0.0149923878161,0.00105145374445,0.0150149219943,0.0011409654394,0.217624205922,0.186755624007,0.217616075676,0.186748006582,-0.18200099999999997,-0.106124
1111,11,4000,12000,1000,5989,6011,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5989.0,6011.0,6000.0,0.00183333333333,0.0,-0.0104316992739,-0.0303482857457,-0.0104356851734,-0.0303966443346,0.226446443902,0.19425095719,0.226449788815,0.194255510879,0.142459,0.06963900000000006
1212,11,4000,12000,1000,5936,6064,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5936.0,6064.0,6000.0,0.0106666666667,0.0,0.00993124320456,-0.00824366682731,0.0100772537614,-0.00836641308623,0.224167019735,0.187209823033,0.224148728976,0.187219254904,-0.21674699999999997,-0.15018600000000001
101,12,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,-0.00623557114997,-0.0263783898389,-0.00640332187724,-0.0263491254644,0.224349178174,0.189706538972,0.224347300543,0.189696565012,0.06369799999999992,0.01722600000000002
202,12,4000,12000,1000,6013,5987,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5987.0,6013.0,6000.0,0.00216666666667,0.0,0.0147622492056,0.00141166884585,0.0147547081838,0.00143129855083,0.220913218754,0.186997631076,0.220916756366,0.186996687846,-0.204102,-0.146005
303,12,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,0.012435700998,-0.0165662025731,0.0124283193587,-0.0168795140994,0.218614279449,0.192784218839,0.218626687447,0.192817648808,-0.171501,-0.10717199999999999
404,12,4000,12000,1000,6080,5920,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5920.0,6080.0,6000.0,0.0133333333333,0.0,0.00071746456937,-0.0047100416339,0.000610358424682,-0.00445815266029,0.220814929226,0.185743961617,0.220814069438,0.185715822209,-0.22544399999999998,-0.10019499999999998
505,12,4000,12000,1000,5939,6061,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5939.0,6061.0,6000.0,0.0101666666667,0.0,0.0112461767954,-0.0104586332772,0.0112276863816,-0.0108798108143,0.221226368511,0.190679824834,0.22122373414,0.190717351146,-0.17583100000000002,-0.09701800000000005
606,12,4000,12000,1000,6048,5952,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5952.0,6048.0,6000.0,0.008,0.0,0.00753293218971,0.00751401505195,0.00743877676011,0.00745833995484,0.222000063858,0.184818456352,0.22201080974,0.184826183711,0.005040999999999962,0.0013009999999999966
707,12,4000,12000,1000,5886,6114,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5886.0,6114.0,6000.0,0.019,0.0,-0.00967859760439,-0.00769421371048,-0.00985310267746,-0.00821115572978,0.219925082546,0.190264160392,0.219946438961,0.190327788841,-0.04599900000000001,-0.02834299999999995
808,12,4000,12000,1000,5973,6027,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5973.0,6027.0,6000.0,0.0045,0.0,-0.0313502833435,0.000881364131062,-0.0312040713166,0.000850454518126,0.222095003444,0.187831129782,0.222076437643,0.187832542,0.321792,0.2170174
909,12,4000,12000,1000,5981,6019,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5981.0,6019.0,6000.0,0.00316666666667,0.0,0.0193798506416,-0.0398280925852,0.0193601623342,-0.039766037105,0.222203762041,0.191235739938,0.222201921286,0.191227413664,-0.004569000000000045,-0.029985999999999957
1010,12,4000,12000,1000,5947,6053,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5947.0,6053.0,6000.0,0.00883333333333,0.0,-0.0139300930669,-0.0147436355458,-0.0139183301677,-0.0146483135407,0.220849820789,0.188662650321,0.220848538639,0.188647471992,-0.20013300000000006,-0.11013899999999999
1111,12,4000,12000,1000,5989,6011,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5989.0,6011.0,6000.0,0.00183333333333,0.0,-0.00289878884124,0.0095613950396,-0.00288556304186,0.00958505185648,0.223485056402,0.190075486545,0.223484776805,0.190074551098,0.5447150000000001,0.36192899999999995
1212,12,4000,12000,1000,5936,6064,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5936.0,6064.0,6000.0,0.0106666666667,0.0,-0.00044889962728,0.00124886167577,-0.000269367170085,0.00109508482675,0.2214441635,0.18462065845,0.221429921364,0.184644807629,-0.22266099999999997,-0.140156
101,13,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,0.0179289579543,0.0191258440525,0.0176521219564,0.0192174913788,0.220606538368,0.185665252499,0.22064715991,0.185650381573,0.04880399999999996,0.006564000000000014
202,13,4000,12000,1000,6013,5987,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5987.0,6013.0,6000.0,0.00216666666667,0.0,0.0300352081382,-0.016860955931,0.0300645904314,-0.0168479428976,0.220023981626,0.189764447332,0.220021242666,0.189761034775,-0.20105300000000004,-0.14544999999999997
303,13,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,0.0127126755336,-0.00746092128013,0.0127178978805,-0.00730563707982,0.219476430631,0.190894573317,0.219488131174,0.190879497251,-0.18009300000000003,-0.126226
404,13,4000,12000,1000,6080,5920,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5920.0,6080.0,6000.0,0.0133333333333,0.0,0.000362732028504,-0.0429151390223,0.000281245867872,-0.042752962361,0.22115200018,0.190626551231,0.221147877007,0.190606007346,-0.220588,-0.10059799999999997
505,13,4000,12000,1000,5939,6061,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5939.0,6061.0,6000.0,0.0101666666667,0.0,0.00311962064126,0.0301121065196,0.00331335528635,0.0299480452765,0.221314712555,0.186903516297,0.221297110448,0.186928667583,-0.16727499999999995,-0.09836600000000001
606,13,4000,12000,1000,6048,5952,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5952.0,6048.0,6000.0,0.008,0.0,-0.024461242503,-0.0082652045116,-0.0243630437542,-0.00826140341176,0.224321517558,0.18765292521,0.224311675084,0.187655768935,0.038119000000000014,0.011023000000000005
707,13,4000,12000,1000,5886,6114,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5886.0,6114.0,6000.0,0.019,0.0,0.0206729775051,0.0243059910888,0.0210112608242,0.0243963778205,0.217075530032,0.187822457589,0.217030314112,0.187816432657,-0.03449500000000005,-0.028028000000000053
808,13,4000,12000,1000,5973,6027,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5973.0,6027.0,6000.0,0.0045,0.0,-0.0389002597468,-0.021791051494,-0.0389522333275,-0.0217132180189,0.22373439771,0.190107599207,0.223732923867,0.190099195995,0.31319,0.2080779
909,13,4000,12000,1000,5981,6019,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5981.0,6019.0,6000.0,0.00316666666667,0.0,0.0207344839845,0.00679576835435,0.0207464690527,0.00687250478556,0.221869100477,0.186050555287,0.221864762485,0.186041078906,-0.010755999999999988,-0.022921999999999998
1010,13,4000,12000,1000,5947,6053,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5947.0,6053.0,6000.0,0.00883333333333,0.0,-0.00902511383059,0.00364084347674,-0.00888533883159,0.00375642947274,0.220699048155,0.186972734713,0.220675549577,0.186958249959,-0.19468599999999997,-0.10818
1111,13,4000,12000,1000,5989,6011,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5989.0,6011.0,6000.0,0.00183333333333,0.0,-0.000818679785611,0.00795316792357,-0.000826934114914,0.00796574956818,0.223417764151,0.188880579851,0.22341955142,0.188880967388,0.13569900000000001,0.07129200000000002
1212,13,4000,12000,1000,5936,6064,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5936.0,6064.0,6000.0,0.0106666666667,0.0,0.000790924270527,-0.0130399248744,0.00073386530289,-0.0127722911628,0.224096775791,0.185741335012,0.224103195835,0.185707514896,-0.21483400000000002,-0.150793
101,14,4000,12000,1000,6065,5935,4000,0.000500125031258,1,2.0,0.0,12000.0,0.0,5935.0,6065.0,6000.0,0.0108333333333,0.0,0.0157247243791,-0.00340158755916,0.0154570000188,-0.00344537066535,0.220964921015,0.188119523589,0.220986752568,0.18812558728,0.061898999999999926,0.018406000000000033
